date,index_code,open,high,low,close,volume
2019-07-16,VNINDEX,975.05,982.11,975.05,982.11,142076680
2019-07-17,VNINDEX,981.49,985.59,979.05,982.57,142317410
2019-07-18,VNINDEX,979.16,979.49,975.01,976.05,127216580
2019-07-19,VNINDEX,978.12,986.12,978.12,982.34,160649510
2019-07-22,VNINDEX,981.17,985.13,980.08,982.04,135292770
2019-07-23,VNINDEX,982.04,990.45,980.68,989.46,134713850
2019-07-24,VNINDEX,993.01,994.85,986.34,988.41,132814770
2019-07-25,VNINDEX,986.85,997.49,986.85,994.95,141192240
2019-07-26,VNINDEX,994.8,998.52,992.97,993.35,118055590
2019-07-29,VNINDEX,994.23,997.94,988.29,997.94,113384890
2019-07-30,VNINDEX,1001.46,1002.77,986.02,986.02,133259450
2019-07-31,VNINDEX,986.0,993.4,982.64,991.66,130600410
2019-08-01,VNINDEX,993.25,997.39,990.88,997.39,135015390
2019-08-02,VNINDEX,987.55,991.39,985.69,991.1,144127640
2019-08-05,VNINDEX,988.6,988.99,973.15,973.15,148292430
2019-08-06,VNINDEX,960.29,966.15,958.39,964.61,170231190
2019-08-07,VNINDEX,967.18,971.96,961.64,965.93,133866380
2019-08-08,VNINDEX,965.62,975.83,964.21,975.24,157756080
2019-08-09,VNINDEX,976.41,978.69,974.33,974.34,133550890
2019-08-12,VNINDEX,975.38,977.63,973.22,975.31,125710330
2019-08-13,VNINDEX,972.7,973.09,964.03,966.83,142686780
2019-08-14,VNINDEX,975.88,975.99,968.91,968.91,125458400
2019-08-15,VNINDEX,958.05,979.38,955.76,979.38,131135680
2019-08-16,VNINDEX,974.88,985.61,974.88,980.0,156459560
2019-08-19,VNINDEX,984.04,985.48,979.17,981.03,107980080
2019-08-20,VNINDEX,983.94,985.35,981.75,984.67,121108870
2019-08-21,VNINDEX,984.36,995.44,983.3,994.38,146223360
2019-08-22,VNINDEX,996.41,998.67,993.23,997.26,128389760
2019-08-23,VNINDEX,998.21,998.21,990.83,992.45,119796120
2019-08-26,VNINDEX,983.8,984.61,977.0,982.88,151649840
2019-08-27,VNINDEX,986.33,988.49,976.79,976.79,150855300
2019-08-28,VNINDEX,977.1,981.35,977.1,977.26,117235850
2019-08-29,VNINDEX,978.17,978.78,973.34,978.59,119663520
2019-08-30,VNINDEX,980.25,984.87,980.25,984.06,126205940
2019-09-03,VNINDEX,984.79,985.21,978.62,979.36,126148070
2019-09-04,VNINDEX,977.97,979.91,973.37,977.63,121831910
2019-09-05,VNINDEX,979.83,981.67,976.79,976.79,113824610
2019-09-06,VNINDEX,977.83,978.73,973.87,974.08,108569600
2019-09-09,VNINDEX,974.53,975.03,972.47,974.12,104287810
2019-09-10,VNINDEX,974.62,977.44,968.36,970.26,128339460
2019-09-11,VNINDEX,969.59,973.13,967.14,969.31,95091710
2019-09-12,VNINDEX,972.39,976.07,972.31,976.07,123174240
2019-09-13,VNINDEX,977.71,987.22,975.95,987.22,145895070
2019-09-16,VNINDEX,987.07,992.6,986.72,989.86,138035800
2019-09-17,VNINDEX,990.06,996.74,986.96,996.74,142632820
2019-09-18,VNINDEX,995.75,998.4,993.94,995.15,140571130
2019-09-19,VNINDEX,995.49,997.2,990.55,997.1,140440060
2019-09-20,VNINDEX,997.6,998.56,990.36,990.36,167884480
2019-09-23,VNINDEX,991.75,993.98,985.75,985.75,141445790
2019-09-24,VNINDEX,986.33,991.36,984.94,988.13,119577920
2019-09-25,VNINDEX,985.96,989.18,983.06,987.3,121420880
2019-09-26,VNINDEX,988.7,991.66,986.35,990.75,133043610
2019-09-27,VNINDEX,992.26,998.34,991.5,997.84,152087820
2019-09-30,VNINDEX,999.92,1004.17,996.51,996.56,157737220
2019-10-01,VNINDEX,997.87,999.72,996.2,999.59,141547280
2019-10-02,VNINDEX,999.18,1000.93,989.63,991.19,155632190
2019-10-03,VNINDEX,985.65,992.45,983.35,992.45,156298020
2019-10-04,VNINDEX,993.69,994.81,987.59,987.59,153634840
2019-10-07,VNINDEX,989.45,990.34,983.09,983.09,150412170
2019-10-08,VNINDEX,983.62,988.51,981.89,988.22,153446780
2019-10-09,VNINDEX,987.82,992.0,986.74,987.83,143783620
2019-10-10,VNINDEX,988.81,990.89,986.93,987.38,137745810
2019-10-11,VNINDEX,988.57,991.84,987.62,991.84,140671790
2019-10-14,VNINDEX,994.61,997.25,992.5,993.57,171969840
2019-10-15,VNINDEX,993.55,994.75,990.74,993.05,131330520
2019-10-16,VNINDEX,995.75,997.41,993.42,994.46,157875510
2019-10-17,VNINDEX,995.04,995.81,989.82,989.82,157134910
2019-10-18,VNINDEX,992.0,993.03,988.41,989.2,153487520
2019-10-21,VNINDEX,988.18,988.82,983.56,983.56,162867090
2019-10-22,VNINDEX,983.52,987.59,983.52,987.19,200609660
2019-10-23,VNINDEX,987.04,989.61,985.52,987.79,154015230
2019-10-24,VNINDEX,988.85,993.6,987.65,993.6,141378830
2019-10-25,VNINDEX,993.91,996.67,992.91,996.57,136700300
2019-10-28,VNINDEX,998.27,999.94,996.48,996.48,149945220
2019-10-29,VNINDEX,997.77,999.88,995.87,995.87,177823330
2019-10-30,VNINDEX,996.83,1003.4,994.86,1000.89,160171570
2019-10-31,VNINDEX,1002.67,1004.4,998.58,998.82,189105090
2019-11-01,VNINDEX,999.92,1015.88,999.92,1015.59,200048280
2019-11-04,VNINDEX,1019.0,1023.92,1015.86,1022.43,208479560
2019-11-05,VNINDEX,1022.77,1026.53,1021.63,1024.34,172233290
2019-11-06,VNINDEX,1023.43,1028.97,1023.42,1024.91,183325470
2019-11-07,VNINDEX,1023.49,1028.45,1022.61,1024.03,166863590
2019-11-08,VNINDEX,1026.98,1027.39,1021.11,1022.49,157942420
2019-11-11,VNINDEX,1023.32,1024.77,1016.35,1016.75,170775110
2019-11-12,VNINDEX,1016.97,1021.84,1015.97,1018.33,180969830
2019-11-13,VNINDEX,1019.07,1020.09,1010.8,1012.77,182266340
2019-11-14,VNINDEX,1013.85,1016.71,1010.6,1012.3,192687960
2019-11-15,VNINDEX,1012.93,1015.16,1005.1,1010.03,180804630
2019-11-18,VNINDEX,1010.83,1012.09,1002.63,1002.91,165225780
2019-11-19,VNINDEX,1002.89,1008.35,1001.35,1008.35,158028030
2019-11-20,VNINDEX,1009.21,1009.21,1000.56,1000.56,182924030
2019-11-21,VNINDEX,999.37,999.63,987.89,987.89,171731790
2019-11-22,VNINDEX,992.73,993.7,971.03,977.78,196749440
2019-11-25,VNINDEX,977.85,979.6,971.24,976.35,148285630
2019-11-26,VNINDEX,980.57,981.96,976.79,976.79,148016090
2019-11-27,VNINDEX,978.98,982.76,978.17,978.17,157478720
2019-11-28,VNINDEX,977.66,979.17,967.68,970.39,154471660
2019-11-29,VNINDEX,971.1,972.89,968.03,970.75,138896550
2019-12-02,VNINDEX,971.42,972.91,958.3,959.31,180421680
2019-12-03,VNINDEX,957.4,960.82,950.96,953.43,176408390
2019-12-04,VNINDEX,952.51,965.9,950.44,965.9,162142410
2019-12-05,VNINDEX,965.9,967.92,962.16,963.27,159548260
2019-12-06,VNINDEX,962.38,965.41,960.99,963.56,139312750
2019-12-09,VNINDEX,963.91,967.57,962.59,966.06,183348640
2019-12-10,VNINDEX,965.92,966.58,955.14,960.3,170738810
2019-12-11,VNINDEX,960.59,961.78,954.56,961.78,158554160
2019-12-12,VNINDEX,963.39,968.39,962.72,968.17,154590800
2019-12-13,VNINDEX,969.43,971.84,965.93,966.18,172536910
2019-12-16,VNINDEX,966.0,966.0,960.39,961.47,202440060
2019-12-17,VNINDEX,962.49,962.79,954.03,954.03,239321700
2019-12-18,VNINDEX,951.52,954.18,949.86,951.13,183063780
2019-12-19,VNINDEX,950.61,955.85,946.74,952.26,178790140
2019-12-20,VNINDEX,953.55,957.52,952.71,956.41,183446480
2019-12-23,VNINDEX,959.55,960.71,958.07,959.43,190141650
2019-12-24,VNINDEX,958.73,959.09,953.29,958.88,173207590
2019-12-25,VNINDEX,958.18,962.83,957.5,960.92,195453740
2019-12-26,VNINDEX,960.67,962.11,957.43,958.59,160431180
2019-12-27,VNINDEX,957.7,963.51,954.19,963.51,126605420
2019-12-30,VNINDEX,962.89,967.52,962.47,965.03,147816130
2019-12-31,VNINDEX,965.71,965.71,958.22,960.99,144441990
2020-01-02,VNINDEX,960.26,966.67,959.67,966.67,131523160
2020-01-03,VNINDEX,968.72,970.88,965.14,965.14,149202550
2020-01-06,VNINDEX,962.79,963.2,955.59,955.79,140978550
2020-01-07,VNINDEX,955.39,959.46,953.19,958.88,130272030
2020-01-08,VNINDEX,954.13,955.84,945.28,948.98,179374340
2020-01-09,VNINDEX,953.86,960.73,952.16,960.15,132773820
2020-01-10,VNINDEX,961.17,969.71,961.17,968.54,163058830
2020-01-13,VNINDEX,966.89,968.63,964.79,965.84,117952020
2020-01-14,VNINDEX,966.26,968.85,965.76,967.0,127784380
2020-01-15,VNINDEX,967.69,967.69,964.84,967.56,112470420
2020-01-16,VNINDEX,967.2,974.7,967.17,974.31,146756870
2020-01-17,VNINDEX,976.28,980.02,973.79,978.96,117216890
2020-01-20,VNINDEX,978.23,979.85,975.93,978.63,102398830
2020-01-21,VNINDEX,978.82,986.37,978.82,986.37,128887950
2020-01-22,VNINDEX,986.52,991.46,983.92,991.46,128966880
2020-01-30,VNINDEX,975.15,977.72,954.0,959.58,181385230
2020-01-31,VNINDEX,955.56,960.96,936.62,936.62,210630210
2020-02-03,VNINDEX,916.6,930.37,891.85,928.14,246408370
2020-02-04,VNINDEX,929.42,934.91,919.33,929.09,178000400
2020-02-05,VNINDEX,934.75,936.33,921.89,925.91,163682070
2020-02-06,VNINDEX,926.66,938.54,925.21,938.54,206129040
2020-02-07,VNINDEX,938.61,943.48,935.94,940.75,165020480
2020-02-10,VNINDEX,934.38,935.87,926.61,930.73,129573270
2020-02-11,VNINDEX,931.55,936.04,931.55,934.67,159265510
2020-02-12,VNINDEX,940.72,943.11,937.34,937.68,187439280
2020-02-13,VNINDEX,937.19,939.1,934.47,938.24,153479610
2020-02-14,VNINDEX,939.28,940.65,936.47,937.45,172195600
2020-02-17,VNINDEX,938.52,938.52,931.66,934.77,149349950
2020-02-18,VNINDEX,934.47,934.98,926.01,927.93,164327840
2020-02-19,VNINDEX,926.41,931.66,925.86,928.76,161801070
2020-02-20,VNINDEX,933.69,938.13,930.41,938.13,183636850
2020-02-21,VNINDEX,937.13,940.53,932.32,933.09,179503790
2020-02-24,VNINDEX,917.49,917.49,903.34,903.34,255965410
2020-02-25,VNINDEX,893.95,909.67,893.95,909.67,186008510
2020-02-26,VNINDEX,901.51,903.27,894.25,895.97,131173700
2020-02-27,VNINDEX,892.15,899.34,889.14,898.44,135468580
2020-02-28,VNINDEX,885.47,887.07,872.46,882.19,184315860
2020-03-02,VNINDEX,878.43,886.45,877.31,884.43,173927240
2020-03-03,VNINDEX,895.39,896.39,890.06,890.61,176373200
2020-03-04,VNINDEX,887.85,889.85,882.83,889.37,195439390
2020-03-05,VNINDEX,892.71,898.43,891.2,893.31,209158850
2020-03-06,VNINDEX,888.96,891.44,882.71,891.44,175600680
2020-03-09,VNINDEX,875.8,875.8,834.67,835.49,273180820
2020-03-10,VNINDEX,813.83,843.28,806.63,837.5,242825240
2020-03-11,VNINDEX,843.52,844.94,794.54,811.35,278303370
2020-03-12,VNINDEX,778.06,778.06,762.12,769.25,311344630
2020-03-13,VNINDEX,750.56,764.69,723.42,761.78,289011560
2020-03-16,VNINDEX,758.28,758.59,737.58,747.86,222784370
2020-03-17,VNINDEX,724.07,750.03,721.84,745.78,202420360
2020-03-18,VNINDEX,747.4,752.65,742.12,747.66,205460100
2020-03-19,VNINDEX,732.35,733.43,714.02,725.94,308921920
2020-03-20,VNINDEX,728.55,729.35,709.73,709.73,197474500
2020-03-23,VNINDEX,694.77,694.77,664.23,666.59,223310850
2020-03-24,VNINDEX,655.49,666.28,652.27,659.21,212661260
2020-03-25,VNINDEX,669.76,690.25,667.58,690.25,209923920
2020-03-26,VNINDEX,689.0,700.76,680.1,694.21,171216480
2020-03-27,VNINDEX,692.54,703.22,682.52,696.06,212339560
2020-03-30,VNINDEX,663.91,665.56,657.36,662.26,194282800
2020-03-31,VNINDEX,669.74,678.64,649.1,662.53,227893260
2020-04-01,VNINDEX,658.8,684.96,657.41,680.23,203313080
2020-04-03,VNINDEX,687.92,701.8,687.92,701.8,197918250
2020-04-06,VNINDEX,716.22,736.75,715.39,736.75,304964360
2020-04-07,VNINDEX,744.97,749.13,730.28,746.69,276556810
2020-04-08,VNINDEX,740.03,748.36,730.12,748.02,203416250
2020-04-09,VNINDEX,751.08,765.87,748.02,760.33,271131720
2020-04-10,VNINDEX,759.08,764.36,751.59,757.94,295263430
2020-04-13,VNINDEX,757.94,774.62,757.94,765.79,200195470
2020-04-14,VNINDEX,769.01,769.53,753.85,767.41,229143390
2020-04-15,VNINDEX,768.05,777.22,768.01,777.22,255468260
2020-04-16,VNINDEX,773.11,781.06,770.91,780.7,217009350
2020-04-17,VNINDEX,786.96,790.95,783.74,789.6,268469130
2020-04-20,VNINDEX,796.17,797.49,786.73,794.97,304592700
2020-04-21,VNINDEX,784.4,789.37,761.96,766.84,368523950
2020-04-22,VNINDEX,752.8,774.94,749.97,768.92,223471930
2020-04-23,VNINDEX,784.14,785.6,771.88,773.91,189393000
2020-04-24,VNINDEX,777.28,778.3,767.31,776.66,226072090
2020-04-27,VNINDEX,780.65,785.74,770.77,770.77,256843490
2020-04-28,VNINDEX,773.31,776.13,763.66,767.21,197231630
2020-04-29,VNINDEX,768.59,772.62,768.19,769.11,210867100
2020-05-04,VNINDEX,766.14,769.73,761.64,762.47,253967720
2020-05-05,VNINDEX,763.22,767.03,760.04,764.16,168997250
2020-05-06,VNINDEX,767.3,782.59,765.37,782.59,209914330
2020-05-07,VNINDEX,785.08,796.54,782.59,796.54,214433830
2020-05-08,VNINDEX,800.32,825.72,800.2,813.73,340156270
2020-05-11,VNINDEX,818.26,828.33,812.48,828.33,268927930
2020-05-12,VNINDEX,827.29,835.95,819.66,835.32,290069940
2020-05-13,VNINDEX,829.83,839.59,815.13,834.21,338667310
2020-05-14,VNINDEX,830.97,836.19,826.17,832.4,273950180
2020-05-15,VNINDEX,835.42,838.47,824.59,827.03,258289700
2020-05-18,VNINDEX,827.49,837.61,823.08,837.01,224260950
2020-05-19,VNINDEX,852.14,854.25,844.15,845.92,293801450
2020-05-20,VNINDEX,843.26,852.91,842.21,852.91,235672860
2020-05-21,VNINDEX,854.93,862.73,854.04,862.73,301190730
2020-05-22,VNINDEX,859.29,860.65,852.08,852.74,265002610
2020-05-25,VNINDEX,852.9,860.45,849.12,859.04,259643410
2020-05-26,VNINDEX,861.47,869.65,860.22,869.13,306464080
2020-05-27,VNINDEX,873.42,875.35,857.48,857.48,354487370
2020-05-28,VNINDEX,858.97,866.17,856.48,861.39,261439230
2020-05-29,VNINDEX,861.59,866.95,859.26,864.47,281746500
2020-06-01,VNINDEX,868.97,878.67,868.97,878.67,418333970
2020-06-02,VNINDEX,879.23,882.73,874.53,874.8,442308030
2020-06-03,VNINDEX,876.73,881.17,874.01,881.17,320477690
2020-06-04,VNINDEX,883.22,888.32,883.22,883.9,394395400
2020-06-05,VNINDEX,883.4,886.59,878.5,886.22,451411820
2020-06-08,VNINDEX,888.7,905.65,888.7,899.92,509361980
2020-06-09,VNINDEX,902.26,904.89,898.87,899.43,450504980
2020-06-10,VNINDEX,898.78,902.69,890.3,900.0,514286390
2020-06-11,VNINDEX,900.48,903.7,867.37,867.37,665612130
2020-06-12,VNINDEX,841.85,863.52,841.44,863.52,582432110
2020-06-15,VNINDEX,867.52,868.16,832.47,832.47,470372440
2020-06-16,VNINDEX,848.86,858.7,844.67,856.13,359812660
2020-06-17,VNINDEX,861.05,861.05,852.27,854.44,311400140
2020-06-18,VNINDEX,850.92,858.03,847.49,855.27,234958560
2020-06-19,VNINDEX,857.77,868.56,857.77,868.56,372261840
2020-06-22,VNINDEX,871.56,872.94,867.37,871.28,330561410
2020-06-23,VNINDEX,871.12,873.2,864.02,868.2,400635460
2020-06-24,VNINDEX,868.56,873.13,857.58,859.71,340026770
2020-06-25,VNINDEX,851.09,856.23,849.65,854.59,285078310
2020-06-26,VNINDEX,859.07,862.59,850.66,851.98,258644960
2020-06-29,VNINDEX,846.26,846.53,826.0,829.36,335622750
2020-06-30,VNINDEX,836.72,840.31,821.92,825.11,308543890
2020-07-01,VNINDEX,827.67,844.26,826.38,843.49,251635370
2020-07-02,VNINDEX,845.66,845.66,838.48,842.38,190900470
2020-07-03,VNINDEX,845.26,848.16,843.25,847.61,172688260
2020-07-06,VNINDEX,851.47,861.85,850.04,861.16,194421760
2020-07-07,VNINDEX,865.46,870.63,863.42,863.42,284435650
2020-07-08,VNINDEX,861.75,865.58,859.98,864.5,184014420
2020-07-09,VNINDEX,867.66,878.36,867.45,876.46,259149310
2020-07-10,VNINDEX,873.7,878.53,867.59,871.21,254910040
2020-07-13,VNINDEX,874.85,876.83,866.99,868.72,203912630
2020-07-14,VNINDEX,865.01,868.11,860.28,868.11,204647390
2020-07-15,VNINDEX,872.8,876.69,869.91,869.91,223490580
2020-07-16,VNINDEX,871.81,876.83,869.25,876.83,220943960
2020-07-17,VNINDEX,873.48,875.07,871.89,872.02,238997770
2020-07-20,VNINDEX,870.66,871.64,861.4,861.4,256105460
2020-07-21,VNINDEX,863.94,864.7,856.94,861.69,216046880
2020-07-22,VNINDEX,862.8,864.0,854.97,855.08,207218280
2020-07-23,VNINDEX,854.92,857.22,851.97,856.75,221114760
2020-07-24,VNINDEX,854.23,854.57,816.65,829.16,436845540
2020-07-27,VNINDEX,794.14,808.74,780.64,785.17,374271440
2020-07-28,VNINDEX,786.72,814.4,786.67,813.36,310645950
2020-07-29,VNINDEX,800.39,800.39,779.82,790.84,311001410
2020-07-30,VNINDEX,796.22,802.97,794.88,801.13,163227530
2020-07-31,VNINDEX,787.78,803.55,786.98,798.39,219670740
2020-08-03,VNINDEX,796.86,814.84,796.47,814.65,244789940
2020-08-04,VNINDEX,822.86,827.57,820.2,827.57,251465920
2020-08-05,VNINDEX,827.54,839.52,820.74,837.8,264841620
2020-08-06,VNINDEX,838.01,844.16,833.56,840.04,233729360
2020-08-07,VNINDEX,840.65,844.33,836.84,841.46,230026640
2020-08-10,VNINDEX,845.11,849.52,843.2,843.2,277423110
2020-08-11,VNINDEX,847.61,847.61,840.35,843.08,226765520
2020-08-12,VNINDEX,844.19,848.54,842.88,846.92,238422860
2020-08-13,VNINDEX,849.96,855.19,849.86,855.05,236129250
2020-08-14,VNINDEX,854.29,860.32,848.38,850.74,285091480
2020-08-17,VNINDEX,848.08,852.05,841.62,850.15,215893300
2020-08-18,VNINDEX,850.27,851.06,845.0,846.43,183415680
2020-08-19,VNINDEX,847.19,853.15,846.22,851.21,214883630
2020-08-20,VNINDEX,851.21,856.99,847.44,848.21,232011660
2020-08-21,VNINDEX,848.21,856.45,848.21,854.78,262789870
2020-08-24,VNINDEX,860.35,868.68,860.35,868.68,345727410
2020-08-25,VNINDEX,870.92,877.57,870.92,874.12,342448420
2020-08-26,VNINDEX,873.62,876.97,871.78,873.47,320824630
2020-08-27,VNINDEX,872.38,875.71,871.93,874.71,279106260
2020-08-28,VNINDEX,878.79,885.86,877.7,878.98,328738170
2020-08-31,VNINDEX,882.13,888.44,879.26,881.65,333312960
2020-09-01,VNINDEX,882.4,892.51,880.79,891.73,285412810
2020-09-03,VNINDEX,898.25,904.32,896.26,903.97,323223440
2020-09-04,VNINDEX,896.02,903.11,893.86,901.54,316184660
2020-09-07,VNINDEX,903.85,905.8,888.25,888.25,382825000
2020-09-08,VNINDEX,891.61,894.58,884.88,890.14,266880030
2020-09-09,VNINDEX,883.68,892.4,881.57,889.32,282232270
2020-09-10,VNINDEX,895.29,896.78,888.82,888.82,283019010
2020-09-11,VNINDEX,886.21,890.98,884.67,888.97,269585440
2020-09-14,VNINDEX,891.89,895.31,891.89,894.57,318768720
2020-09-15,VNINDEX,896.61,898.74,894.66,896.26,343362100
2020-09-16,VNINDEX,897.43,897.58,894.63,897.47,262872740
2020-09-17,VNINDEX,897.47,899.41,890.93,894.04,371114920
2020-09-18,VNINDEX,896.08,902.11,895.82,900.95,303725090
2020-09-21,VNINDEX,904.5,909.78,904.5,907.94,349431690
2020-09-22,VNINDEX,905.9,909.69,902.47,906.19,367748340
2020-09-23,VNINDEX,908.97,913.52,908.97,912.5,324674020
2020-09-24,VNINDEX,910.53,914.51,907.32,908.58,357987680
2020-09-25,VNINDEX,910.78,911.3,905.56,908.27,326126870
2020-09-28,VNINDEX,911.2,913.6,910.04,912.5,378529100
2020-09-29,VNINDEX,916.63,917.49,903.98,903.98,438172690
2020-09-30,VNINDEX,904.34,907.0,900.74,905.21,310162690
2020-10-01,VNINDEX,910.13,914.09,909.13,914.09,330218020
2020-10-02,VNINDEX,915.62,916.67,897.72,909.91,501297560
2020-10-05,VNINDEX,913.77,915.55,909.91,914.68,420759580
2020-10-06,VNINDEX,918.11,918.93,912.77,915.67,472545310
2020-10-07,VNINDEX,913.62,923.57,912.69,919.72,496266530
2020-10-08,VNINDEX,922.08,922.08,913.89,918.84,446311540
2020-10-09,VNINDEX,919.48,924.0,917.7,924.0,343796560
2020-10-12,VNINDEX,930.78,933.13,923.28,925.83,414162820
2020-10-13,VNINDEX,926.76,930.96,923.78,929.86,322972210
2020-10-14,VNINDEX,931.89,940.18,929.86,940.18,386750560
2020-10-15,VNINDEX,945.28,945.93,938.7,942.76,439631740
2020-10-16,VNINDEX,944.03,946.23,935.98,943.3,395580380
2020-10-19,VNINDEX,945.01,946.29,941.92,943.69,353154450
2020-10-20,VNINDEX,941.0,944.54,937.32,944.42,385659020
2020-10-21,VNINDEX,947.16,948.2,939.0,939.03,372347380
2020-10-22,VNINDEX,938.06,949.9,933.78,949.9,316297780
2020-10-23,VNINDEX,953.45,961.26,953.14,961.26,392430900
2020-10-26,VNINDEX,967.52,970.15,950.8,950.8,404773940
2020-10-27,VNINDEX,952.61,954.72,946.28,946.47,414913610
2020-10-28,VNINDEX,942.82,946.91,921.05,921.05,433068340
2020-10-29,VNINDEX,916.49,925.84,914.33,919.08,355910070
2020-10-30,VNINDEX,925.41,926.32,911.2,925.47,297619160
2020-11-02,VNINDEX,926.09,933.68,924.14,933.68,273082480
2020-11-03,VNINDEX,936.73,937.57,932.18,935.41,302847830
2020-11-04,VNINDEX,937.62,943.56,933.86,939.76,327410490
2020-11-05,VNINDEX,940.32,945.51,937.75,937.75,270446750
2020-11-06,VNINDEX,939.73,941.2,934.63,938.29,249258850
2020-11-09,VNINDEX,942.15,951.99,942.15,951.99,369592050
2020-11-10,VNINDEX,962.68,963.47,951.9,951.9,422041040
2020-11-11,VNINDEX,954.46,956.65,947.61,952.22,353735780
2020-11-12,VNINDEX,953.97,959.28,953.62,959.28,320081130
2020-11-13,VNINDEX,959.56,966.29,959.13,966.29,419678370
2020-11-16,VNINDEX,970.11,972.98,950.5,950.79,484179810
2020-11-17,VNINDEX,955.52,968.9,953.22,968.9,371415910
2020-11-18,VNINDEX,969.48,974.3,966.32,973.53,446206150
2020-11-19,VNINDEX,975.32,983.26,974.33,983.26,473474550
2020-11-20,VNINDEX,984.71,990.0,980.72,990.0,471526920
2020-11-23,VNINDEX,991.87,995.9,985.38,994.19,450110750
2020-11-24,VNINDEX,996.55,997.99,984.92,995.76,511566140
2020-11-25,VNINDEX,1000.39,1002.31,996.8,999.94,445346780
2020-11-26,VNINDEX,999.24,1005.97,994.91,1005.97,411338400
2020-11-27,VNINDEX,1006.68,1010.22,1004.0,1010.22,381723340
2020-11-30,VNINDEX,1011.82,1012.5,1002.61,1003.08,450045450
2020-12-01,VNINDEX,988.71,1008.87,988.71,1008.87,536207660
2020-12-02,VNINDEX,1008.77,1015.86,1007.91,1014.32,484658120
2020-12-03,VNINDEX,1016.73,1020.35,1014.06,1019.8,496771120
2020-12-04,VNINDEX,1020.49,1025.17,1018.67,1021.49,527019060
2020-12-07,VNINDEX,1024.34,1030.41,1022.14,1029.98,473554480
2020-12-08,VNINDEX,1030.88,1032.58,1025.63,1029.26,501250780
2020-12-09,VNINDEX,1031.19,1039.55,1030.24,1039.13,554755640
2020-12-10,VNINDEX,1041.65,1044.1,1030.91,1030.91,566339280
2020-12-11,VNINDEX,1033.19,1045.96,1030.06,1045.96,413852370
2020-12-14,VNINDEX,1048.97,1064.09,1048.97,1064.09,506310660
2020-12-15,VNINDEX,1062.02,1067.45,1052.01,1055.27,621133560
2020-12-16,VNINDEX,1058.34,1066.99,1057.21,1066.99,556546890
2020-12-17,VNINDEX,1065.85,1066.99,1051.42,1051.77,634682600
2020-12-18,VNINDEX,1055.75,1068.56,1055.75,1067.46,560068250
2020-12-21,VNINDEX,1071.62,1081.6,1070.86,1081.08,660479750
2020-12-22,VNINDEX,1081.85,1084.23,1077.06,1083.45,695860800
2020-12-23,VNINDEX,1087.89,1094.09,1077.92,1078.9,742856110
2020-12-24,VNINDEX,1083.83,1084.76,1046.89,1067.52,686557640
2020-12-25,VNINDEX,1068.83,1084.42,1061.83,1084.42,592212900
2020-12-28,VNINDEX,1094.37,1096.11,1083.9,1091.33,663869090
2020-12-29,VNINDEX,1090.49,1102.79,1087.93,1099.49,618010510
2020-12-30,VNINDEX,1099.78,1108.83,1094.91,1097.54,619802880
2020-12-31,VNINDEX,1098.25,1105.33,1096.27,1103.87,500978800
2021-01-04,VNINDEX,1113.77,1126.43,1113.59,1120.47,709701600
2021-01-05,VNINDEX,1116.96,1133.16,1116.49,1132.55,710226500
2021-01-06,VNINDEX,1139.12,1152.85,1133.7,1143.21,725414800
2021-01-07,VNINDEX,1147.26,1156.49,1143.44,1156.49,719527100
2021-01-08,VNINDEX,1164.1,1176.33,1160.48,1167.69,763095900
2021-01-11,VNINDEX,1176.47,1186.45,1175.0,1184.89,776321700
2021-01-12,VNINDEX,1190.38,1192.28,1179.24,1192.28,683329700
2021-01-13,VNINDEX,1197.32,1200.82,1183.18,1186.05,747161400
2021-01-14,VNINDEX,1189.48,1190.5,1178.84,1187.4,737417900
2021-01-15,VNINDEX,1188.84,1197.74,1188.84,1194.2,746215900
2021-01-18,VNINDEX,1198.79,1200.85,1190.33,1191.94,711741000
2021-01-19,VNINDEX,1189.91,1191.94,1117.17,1131.0,923105700
2021-01-20,VNINDEX,1136.5,1142.48,1098.05,1134.68,802789200
2021-01-21,VNINDEX,1146.86,1164.21,1132.66,1164.21,666008100
2021-01-22,VNINDEX,1166.77,1175.72,1161.43,1166.78,716238000
2021-01-25,VNINDEX,1164.2,1172.18,1162.8,1166.05,665737500
2021-01-26,VNINDEX,1164.97,1166.05,1121.03,1136.12,743159100
2021-01-27,VNINDEX,1122.41,1132.99,1088.86,1097.17,745071300
2021-01-28,VNINDEX,1041.71,1052.16,1022.77,1023.94,698605600
2021-01-29,VNINDEX,998.33,1076.11,998.33,1056.61,743995900
2021-02-01,VNINDEX,1062.13,1074.52,1035.51,1035.51,588446500
2021-02-02,VNINDEX,1036.95,1075.53,1029.36,1075.53,554905500
2021-02-03,VNINDEX,1084.87,1113.24,1082.95,1111.29,635966100
2021-02-04,VNINDEX,1112.97,1117.88,1098.85,1112.19,471356200
2021-02-05,VNINDEX,1114.79,1126.91,1112.19,1126.91,458710000
2021-02-08,VNINDEX,1127.06,1127.06,1075.1,1083.18,635387600
2021-02-09,VNINDEX,1090.88,1114.93,1078.98,1114.93,490182000
2021-02-17,VNINDEX,1127.46,1151.54,1127.46,1155.78,459215000
2021-02-18,VNINDEX,1157.1,1174.38,1148.66,1174.38,585040700
2021-02-19,VNINDEX,1160.65,1178.18,1157.6,1173.5,547575400
